timestamp,track_id,object_class,range_m,azimuth_deg,elevation_deg,ambient_temp_c,surface_temp_c,thermal_contrast_c,heat_signature_area_m2,emissivity_estimate,image_x_px,image_y_px,bbox_width_px,bbox_height_px,noise_equivalent_temp_diff_mk,occlusion,confidence
2026-06-29T12:12:56,3007,drone,24.88,-119.58,19.6,23.47,38.86,15.39,0.263,0.738,171,200,4,5,86.4,none,0.85
2026-06-29T12:12:56,3004,person,10.79,-95.18,6.86,23.47,32.42,8.95,1.015,0.937,241,236,32,51,87.0,partial,0.76
2026-06-29T12:12:56,3014,vehicle,10.21,-140.1,18.21,23.47,61.17,37.7,2.259,0.897,113,204,77,123,64.7,none,0.86
2026-06-29T12:12:56,3001,unknown,81.36,-128.54,16.96,23.47,26.71,3.24,2.65,0.611,146,207,11,15,79.1,none,0.49
2026-06-29T12:12:56,3009,person,24.81,98.97,24.71,23.47,33.34,9.87,1.158,0.947,793,185,16,26,51.0,none,0.83
2026-06-29T12:12:56,3003,person,88.65,112.24,10.31,23.47,31.46,7.99,1.02,0.979,831,226,4,4,47.2,none,0.68
2026-06-29T12:12:56,3005,person,5.15,22.46,14.66,23.47,35.4,11.93,0.439,0.964,575,214,29,31,36.2,none,0.96
2026-06-29T12:12:57,3005,person,68.51,-54.97,6.71,23.59,33.62,10.03,0.971,0.965,355,236,4,4,81.8,none,0.72
2026-06-29T12:12:57,3002,person,23.88,-131.4,-1.7,23.59,32.38,8.79,0.829,0.958,138,260,12,20,78.2,none,0.78
2026-06-29T12:12:57,3003,drone,4.55,173.68,1.76,23.59,40.08,16.49,0.124,0.793,1006,250,9,15,77.2,none,0.83
2026-06-29T12:12:58,3001,person,35.22,-27.99,16.78,23.52,34.0,10.48,1.186,0.988,432,208,11,13,37.7,none,0.9
2026-06-29T12:12:58,3014,unknown,12.84,101.62,11.53,23.52,27.85,4.33,2.931,0.951,801,223,79,107,37.9,partial,0.52
2026-06-29T12:12:58,3002,unknown,48.65,-169.47,12.07,23.52,27.28,3.76,0.532,0.945,29,221,4,5,67.1,none,0.67
2026-06-29T12:12:59,3009,person,47.33,155.6,8.69,23.49,27.06,3.57,0.703,0.942,954,231,5,4,73.0,none,0.59
2026-06-29T12:12:59,3004,person,77.13,118.98,-1.56,23.49,31.56,8.07,0.404,0.946,850,260,4,6,65.8,heavy,0.44
2026-06-29T12:12:59,3010,person,45.17,-164.35,17.39,23.49,30.13,6.64,0.499,0.93,44,206,4,6,39.1,heavy,0.4
2026-06-29T12:12:59,3005,vehicle,11.5,-4.93,0.32,23.49,45.76,22.27,3.62,0.859,497,255,110,127,82.7,partial,0.84
2026-06-29T12:12:59,3002,person,62.91,30.52,-1.3,23.49,32.31,8.82,0.864,0.981,598,259,4,5,83.4,none,0.73
2026-06-29T12:12:59,3006,unknown,32.04,51.38,5.99,23.49,20.49,-3.0,0.125,0.834,658,238,4,5,66.0,none,0.48
2026-06-29T12:13:00,3009,person,88.96,-161.57,2.32,23.29,28.78,5.49,1.183,0.947,52,249,4,4,46.7,none,0.59
2026-06-29T12:13:00,3008,vehicle,56.77,166.78,5.71,23.29,51.79,28.5,2.586,0.835,986,239,15,14,89.7,heavy,0.67
2026-06-29T12:13:00,3015,drone,47.24,49.45,21.09,23.29,49.03,25.74,0.158,0.737,652,196,4,4,71.2,none,0.91
2026-06-29T12:13:00,3007,person,6.01,-55.44,21.51,23.29,34.18,10.89,0.716,0.961,354,194,41,43,44.7,partial,0.77
2026-06-29T12:13:00,3010,drone,78.67,-161.66,16.72,23.29,33.71,10.42,0.167,0.711,52,208,4,6,65.9,none,0.73
2026-06-29T12:13:00,3003,animal,34.61,115.76,-7.76,23.29,26.94,3.65,0.616,0.928,841,278,6,9,63.4,partial,0.6
2026-06-29T12:13:00,3011,person,26.47,107.0,21.11,23.29,32.03,8.74,0.831,0.932,816,195,10,12,38.9,none,0.88
2026-06-29T12:13:00,3014,person,89.07,-61.84,3.98,23.29,29.42,6.13,1.108,0.936,336,244,4,4,83.9,none,0.67
2026-06-29T12:13:01,3002,vehicle,68.73,62.14,24.85,23.41,38.17,14.76,6.354,0.78,688,185,32,25,62.3,partial,0.63
2026-06-29T12:13:01,3011,person,24.34,132.9,13.91,23.41,31.54,8.13,0.848,0.966,890,216,12,19,35.8,none,0.81
2026-06-29T12:13:01,3015,person,55.24,1.24,3.09,23.41,32.2,8.79,0.357,0.94,515,247,4,6,41.8,none,0.84
2026-06-29T12:13:01,3012,person,87.89,60.25,3.1,23.41,32.5,9.09,0.945,0.945,683,247,4,5,83.3,heavy,0.39
2026-06-29T12:13:01,3006,unknown,74.92,-68.39,-0.43,23.41,29.39,5.98,0.911,0.651,317,257,4,6,45.6,partial,0.54
2026-06-29T12:13:01,3013,person,10.7,-20.86,-4.41,23.41,32.25,8.84,0.694,0.98,452,268,22,29,51.5,partial,0.74
2026-06-29T12:13:01,3005,person,57.6,19.04,10.2,23.41,32.86,9.45,1.153,0.964,566,226,7,9,44.6,none,0.8
2026-06-29T12:13:01,3007,bicycle,27.06,172.31,3.44,23.41,30.06,6.65,0.951,0.743,1002,246,12,13,78.5,none,0.7
2026-06-29T12:13:01,3008,bicycle,45.15,131.2,11.82,23.41,23.53,0.12,1.212,0.859,885,222,9,12,64.1,none,0.63
2026-06-29T12:13:02,3015,person,46.31,-124.01,19.05,23.23,35.69,12.46,0.972,0.948,159,201,7,10,69.7,heavy,0.68
2026-06-29T12:13:02,3002,person,55.42,-97.65,-5.93,23.23,33.67,10.44,0.336,0.954,234,272,4,5,76.3,partial,0.71
2026-06-29T12:13:03,3012,unknown,36.73,13.56,-6.6,23.38,20.38,-3.0,0.509,0.644,550,274,4,5,61.7,none,0.49
2026-06-29T12:13:03,3001,person,56.97,60.15,20.52,23.38,35.01,11.63,0.939,0.946,683,197,5,6,55.2,none,0.96
2026-06-29T12:13:03,3010,unknown,44.85,82.14,15.89,23.38,30.69,7.31,0.59,0.639,745,210,4,4,53.0,none,0.83
2026-06-29T12:13:03,3011,animal,89.92,91.74,16.37,23.38,31.64,8.26,0.18,0.931,772,209,4,4,84.3,partial,0.57
2026-06-29T12:13:04,3005,person,17.58,-68.88,24.64,23.52,33.69,10.17,0.463,0.965,316,185,9,13,63.0,none,0.86
2026-06-29T12:13:04,3011,unknown,81.49,-65.03,-5.22,23.52,29.2,5.68,2.044,0.634,327,270,8,8,35.1,none,0.57
2026-06-29T12:13:05,3006,unknown,23.36,-158.59,12.66,23.35,23.03,-0.32,2.091,0.683,60,219,31,52,85.9,none,0.5
2026-06-29T12:13:05,3013,person,5.45,-136.11,24.98,23.35,34.39,11.04,0.78,0.959,124,184,50,73,74.2,none,0.88
2026-06-29T12:13:05,3001,unknown,80.96,-101.59,2.91,23.35,23.36,0.01,2.241,0.738,223,247,9,9,79.9,none,0.52
2026-06-29T12:13:05,3010,person,26.14,-152.42,-2.07,23.35,31.24,7.89,0.614,0.976,78,261,8,11,88.8,heavy,0.54
2026-06-29T12:13:05,3014,unknown,20.69,98.88,-7.23,23.35,21.07,-2.28,2.118,0.92,793,276,35,42,54.0,none,0.52
2026-06-29T12:13:05,3002,person,36.6,90.59,15.07,23.35,31.21,7.86,0.678,0.939,769,213,6,5,42.1,partial,0.67
2026-06-29T12:13:05,3005,person,64.73,169.14,8.43,23.35,28.79,5.44,0.637,0.945,993,232,4,4,86.6,none,0.7
2026-06-29T12:13:06,3015,vehicle,77.83,-18.77,15.9,23.65,31.61,7.96,1.837,0.764,458,210,8,10,80.8,none,0.76
2026-06-29T12:13:06,3001,person,39.38,-107.62,1.3,23.65,29.51,5.86,0.757,0.933,205,252,6,5,73.1,partial,0.66
2026-06-29T12:13:06,3008,person,86.33,-169.96,23.25,23.65,30.05,6.4,0.953,0.961,28,189,4,4,83.6,none,0.6
2026-06-29T12:13:07,3007,drone,23.85,-35.05,14.75,23.33,35.82,12.49,0.338,0.859,412,214,4,5,77.2,none,0.91
2026-06-29T12:13:07,3001,person,4.63,47.53,8.81,23.33,30.58,7.25,0.724,0.968,647,230,54,88,81.5,partial,0.64
2026-06-29T12:13:08,3014,animal,61.34,-90.57,-1.36,23.3,30.64,7.34,0.577,0.966,254,259,4,4,54.9,none,0.71
2026-06-29T12:13:08,3009,person,21.99,-44.87,-5.15,23.3,31.13,7.83,0.831,0.939,384,270,13,13,54.0,none,0.74
2026-06-29T12:13:08,3011,unknown,39.93,7.83,-0.88,23.3,20.3,-3.0,1.409,0.8,534,258,12,10,73.6,none,0.51
2026-06-29T12:13:08,3008,animal,81.76,-39.75,-7.48,23.3,27.95,4.65,0.672,0.96,398,277,4,5,52.1,none,0.67
2026-06-29T12:13:09,3013,bicycle,55.37,4.16,0.28,23.32,21.72,-1.6,1.164,0.808,523,255,7,5,86.3,none,0.47
2026-06-29T12:13:09,3015,person,31.05,-162.88,14.06,23.32,32.5,9.18,0.445,0.98,48,216,5,5,68.9,none,0.81
2026-06-29T12:13:09,3007,drone,24.01,-36.32,-3.02,23.32,37.77,14.45,0.338,0.772,408,264,4,4,86.0,none,0.87
2026-06-29T12:13:09,3006,person,71.79,132.41,23.8,23.32,29.23,5.91,0.27,0.942,888,188,4,4,79.4,none,0.7
2026-06-29T12:13:09,3003,person,6.58,3.06,11.46,23.32,32.7,9.38,0.651,0.962,520,223,34,27,35.5,partial,0.64
2026-06-29T12:13:09,3009,person,88.56,38.28,6.84,23.32,31.29,7.97,1.033,0.972,620,236,4,4,72.6,none,0.76
2026-06-29T12:13:09,3002,unknown,5.31,109.53,6.59,23.32,32.35,9.03,0.624,0.887,823,237,41,61,57.4,none,0.87
2026-06-29T12:13:09,3004,unknown,57.5,8.61,14.81,23.32,20.34,-2.98,1.728,0.689,536,213,10,15,69.3,none,0.57
2026-06-29T12:13:10,3005,animal,1.46,123.05,6.68,23.6,31.3,7.7,0.751,0.955,862,236,180,195,54.6,none,0.84
2026-06-29T12:13:10,3013,vehicle,89.81,-43.7,15.83,23.6,41.03,17.43,6.403,0.805,387,210,24,37,55.6,none,0.74
2026-06-29T12:13:10,3010,person,65.38,175.48,7.81,23.6,31.34,7.74,0.707,0.965,1011,233,4,4,58.0,none,0.73
2026-06-29T12:13:10,3007,vehicle,3.18,106.35,19.46,23.6,42.59,18.99,5.208,0.938,814,200,260,220,69.3,none,0.91
2026-06-29T12:13:10,3001,person,2.99,98.53,20.8,23.6,34.04,10.44,0.812,0.96,792,196,95,77,85.3,partial,0.78
2026-06-29T12:13:10,3009,vehicle,27.18,176.56,4.89,23.6,40.18,16.58,4.348,0.798,1014,242,55,42,36.6,none,0.86
2026-06-29T12:13:11,3002,person,5.89,-85.71,10.27,23.43,30.81,7.38,0.826,0.974,268,226,49,53,46.4,none,0.8
2026-06-29T12:13:11,3001,animal,57.97,80.58,6.86,23.43,22.54,-0.89,0.196,0.953,741,236,4,5,84.6,partial,0.44
2026-06-29T12:13:11,3012,person,80.3,161.19,22.99,23.43,33.83,10.4,0.88,0.953,970,190,4,5,40.4,none,0.69
2026-06-29T12:13:11,3005,person,85.28,-171.84,11.53,23.43,29.93,6.5,0.807,0.946,23,223,4,6,74.7,none,0.61
2026-06-29T12:13:11,3003,person,18.27,-16.22,11.46,23.43,30.5,7.07,0.312,0.949,465,223,5,5,86.8,none,0.78
2026-06-29T12:13:11,3011,unknown,8.52,-8.26,19.52,23.43,23.38,-0.05,1.431,0.663,488,200,58,98,55.5,none,0.54
2026-06-29T12:13:12,3009,unknown,1.29,128.77,-0.62,23.45,28.11,4.66,1.642,0.959,878,257,260,220,70.3,none,0.65
2026-06-29T12:13:12,3015,animal,44.37,-53.07,3.46,23.45,29.55,6.1,0.21,0.97,361,246,4,6,69.4,partial,0.53
2026-06-29T12:13:12,3014,animal,34.68,56.81,15.42,23.45,29.23,5.78,0.362,0.923,673,212,4,4,39.2,none,0.71
2026-06-29T12:13:12,3012,person,78.3,70.48,3.22,23.45,30.47,7.02,0.788,0.95,712,246,4,4,52.4,none,0.63
2026-06-29T12:13:13,3015,unknown,51.5,-41.43,-0.29,23.27,20.27,-3.0,0.382,0.959,394,256,4,4,40.3,partial,0.48
2026-06-29T12:13:13,3001,animal,40.06,135.66,22.51,23.27,27.7,4.43,0.336,0.984,897,191,4,5,86.6,none,0.69
2026-06-29T12:13:13,3003,person,71.41,94.8,9.77,23.27,31.17,7.9,0.558,0.95,781,228,4,4,53.1,partial,0.57
2026-06-29T12:13:13,3010,animal,41.09,0.64,16.2,23.27,36.2,12.93,0.484,0.961,513,209,4,4,83.0,none,0.83
2026-06-29T12:13:13,3008,person,16.66,52.95,-0.14,23.27,31.96,8.69,0.596,0.976,662,256,12,11,71.4,none,0.83
2026-06-29T12:13:13,3012,unknown,54.86,-71.15,13.45,23.27,21.17,-2.1,1.906,0.877,309,217,12,13,61.4,heavy,0.35
2026-06-29T12:13:13,3002,drone,49.08,27.26,-7.07,23.27,43.72,20.45,0.073,0.722,589,276,4,5,79.0,none,0.96
2026-06-29T12:13:13,3005,unknown,71.16,82.19,20.77,23.27,24.13,0.86,2.3,0.905,745,196,11,14,40.2,partial,0.35
2026-06-29T12:13:14,3005,person,81.56,-78.45,1.61,23.51,28.7,5.19,0.38,0.974,288,251,4,5,63.2,none,0.63
2026-06-29T12:13:14,3014,vehicle,57.78,-176.93,-6.07,23.51,33.99,10.48,6.657,0.795,8,273,40,36,78.8,none,0.81
2026-06-29T12:13:14,3007,vehicle,3.91,-55.49,16.64,23.51,37.2,13.69,3.088,0.85,354,208,260,220,63.6,none,0.84
2026-06-29T12:13:14,3008,person,17.64,-163.85,10.12,23.51,33.64,10.13,0.522,0.945,45,227,10,16,58.3,none,0.88
2026-06-29T12:13:14,3010,person,27.37,-34.43,13.54,23.51,35.62,12.11,1.047,0.943,414,217,13,22,78.8,partial,0.82
2026-06-29T12:13:14,3006,person,20.93,-29.55,-5.85,23.51,35.15,11.64,0.556,0.976,427,272,9,15,78.2,partial,0.71
2026-06-29T12:13:14,3015,unknown,43.29,140.08,23.64,23.51,20.51,-3.0,2.346,0.626,910,188,18,31,55.9,partial,0.37
2026-06-29T12:13:15,3001,drone,8.94,52.38,4.31,23.3,46.73,23.43,0.18,0.804,660,243,7,10,54.8,none,0.95
2026-06-29T12:13:15,3007,unknown,43.08,-168.04,-4.73,23.3,29.74,6.44,1.933,0.956,34,269,15,13,72.4,partial,0.65
2026-06-29T12:13:15,3002,vehicle,81.0,-122.21,18.87,23.3,32.22,8.92,3.835,0.859,164,202,16,20,88.7,none,0.73
2026-06-29T12:13:16,3003,unknown,45.55,-91.3,-0.45,23.6,28.76,5.16,0.667,0.642,252,257,5,6,84.5,partial,0.61
2026-06-29T12:13:16,3011,animal,73.77,-28.13,9.7,23.6,25.81,2.21,0.39,0.923,431,228,4,4,41.9,none,0.48
2026-06-29T12:13:16,3009,person,87.17,160.79,-6.71,23.6,32.54,8.94,0.622,0.964,969,275,4,4,38.5,none,0.67
2026-06-29T12:13:16,3015,unknown,77.77,-130.85,-4.16,23.6,20.6,-3.0,0.938,0.791,139,267,4,4,83.2,none,0.55
2026-06-29T12:13:16,3001,unknown,53.71,-44.47,21.4,23.6,20.6,-3.0,1.312,0.947,385,195,8,12,48.1,none,0.58
2026-06-29T12:13:16,3014,person,34.15,-154.9,-4.84,23.6,32.85,9.25,0.633,0.934,71,269,6,8,62.4,none,0.77
2026-06-29T12:13:16,3005,animal,85.38,126.83,21.81,23.6,29.82,6.22,0.346,0.931,872,193,4,6,77.8,none,0.58
2026-06-29T12:13:16,3006,unknown,71.16,90.86,-3.21,23.6,20.6,-3.0,0.29,0.838,770,265,4,4,56.6,none,0.49
2026-06-29T12:13:17,3002,person,36.71,-152.52,21.19,23.52,31.5,7.98,0.794,0.975,78,195,7,9,72.4,none,0.78
2026-06-29T12:13:17,3008,vehicle,54.26,143.54,17.48,23.52,21.14,-2.38,4.573,0.783,920,206,29,26,88.7,none,0.61
2026-06-29T12:13:17,3005,person,80.36,-24.11,7.58,23.52,29.89,6.37,0.619,0.946,443,234,4,5,88.2,none,0.63
2026-06-29T12:13:17,3001,bicycle,28.9,-64.62,22.76,23.52,22.7,-0.82,0.809,0.831,328,191,9,15,65.6,partial,0.45
2026-06-29T12:13:17,3009,unknown,23.18,-72.25,13.08,23.52,22.11,-1.41,1.509,0.966,306,218,22,30,59.5,none,0.51
2026-06-29T12:13:18,3011,person,33.85,130.86,-0.11,23.53,30.84,7.31,0.896,0.937,884,256,9,9,37.9,partial,0.72
2026-06-29T12:13:18,3009,person,70.11,-118.78,-7.85,23.53,31.66,8.13,0.485,0.94,174,278,4,4,53.7,partial,0.63
2026-06-29T12:13:18,3012,bicycle,63.65,-175.86,16.1,23.53,29.47,5.94,1.019,0.733,11,210,5,7,66.3,none,0.69
2026-06-29T12:13:18,3006,unknown,87.3,-129.35,19.19,23.53,25.31,1.78,1.606,0.96,144,201,6,8,52.0,partial,0.36
2026-06-29T12:13:18,3002,bicycle,3.98,-66.82,19.09,23.53,22.12,-1.41,0.372,0.844,321,201,32,24,71.4,none,0.59
2026-06-29T12:13:18,3004,unknown,56.25,-1.32,2.64,23.53,20.53,-3.0,2.335,0.903,508,248,14,21,64.2,none,0.48
2026-06-29T12:13:19,3005,unknown,19.47,-26.54,6.59,23.35,20.35,-3.0,0.891,0.946,436,237,16,14,64.6,none,0.62
2026-06-29T12:13:19,3014,vehicle,66.8,-104.74,-5.08,23.35,37.83,14.48,4.954,0.843,214,270,25,38,72.7,none,0.76
2026-06-29T12:13:19,3001,person,78.83,-141.82,-2.78,23.35,30.68,7.33,0.688,0.932,108,263,4,5,65.3,none,0.69
2026-06-29T12:13:19,3006,person,11.86,-119.23,1.28,23.35,31.89,8.54,0.413,0.956,172,252,12,13,39.2,none,0.83
2026-06-29T12:13:19,3010,bicycle,74.81,50.19,1.5,23.35,29.57,6.22,1.472,0.758,654,251,6,7,55.3,partial,0.45
2026-06-29T12:13:20,3009,vehicle,39.0,-149.48,20.79,23.47,44.35,20.88,5.996,0.868,86,196,53,48,79.6,heavy,0.57
2026-06-29T12:13:20,3010,person,15.07,54.9,13.65,23.47,32.22,8.75,0.343,0.933,668,217,7,11,37.9,none,0.77
2026-06-29T12:13:20,3004,person,34.67,138.91,-1.99,23.47,34.14,10.67,1.063,0.944,907,261,10,12,57.9,none,0.91
2026-06-29T12:13:20,3012,person,12.16,98.72,2.86,23.47,34.17,10.7,1.106,0.988,792,247,31,48,38.5,partial,0.76
2026-06-29T12:13:20,3011,bicycle,32.17,34.53,20.67,23.47,29.32,5.85,0.782,0.723,610,197,8,11,65.2,none,0.73
2026-06-29T12:13:20,3005,person,64.29,79.23,5.34,23.47,31.21,7.74,0.938,0.978,737,240,5,8,64.2,none,0.71
2026-06-29T12:13:20,3001,bicycle,26.7,53.79,19.23,23.47,27.48,4.01,1.389,0.883,665,201,18,25,84.9,none,0.61
2026-06-29T12:13:21,3007,animal,3.03,-109.9,-4.48,23.57,31.63,8.06,0.197,0.952,199,268,22,26,68.8,none,0.85
2026-06-29T12:13:21,3005,vehicle,62.74,17.62,6.26,23.57,41.88,18.31,7.064,0.788,562,238,39,36,39.2,none,0.77
2026-06-29T12:13:21,3004,animal,25.79,-59.2,-6.3,23.57,31.89,8.32,0.523,0.957,343,273,7,7,75.5,none,0.85
2026-06-29T12:13:21,3009,person,16.13,-29.94,-7.88,23.57,33.07,9.5,1.198,0.96,426,278,25,39,58.9,none,0.82
2026-06-29T12:13:22,3001,person,30.73,158.69,23.34,23.27,32.43,9.16,0.319,0.969,963,189,4,4,86.7,none,0.83
2026-06-29T12:13:22,3002,unknown,73.42,5.12,20.57,23.27,25.18,1.91,2.063,0.769,526,197,9,12,47.4,partial,0.46
2026-06-29T12:13:22,3008,unknown,71.82,55.06,-7.69,23.27,20.27,-3.0,1.784,0.657,668,277,8,10,69.1,partial,0.38
2026-06-29T12:13:22,3009,animal,89.1,79.56,24.0,23.27,25.11,1.84,0.468,0.962,738,187,4,5,56.8,none,0.48
2026-06-29T12:13:22,3006,person,19.59,111.44,2.03,23.27,32.84,9.57,0.733,0.959,828,250,13,9,74.9,none,0.79
2026-06-29T12:13:22,3007,person,74.09,147.72,3.49,23.27,29.72,6.45,0.945,0.988,932,246,4,4,41.8,none,0.64
2026-06-29T12:13:23,3011,person,21.46,-61.69,-5.23,23.51,33.22,9.71,1.198,0.943,336,270,19,17,55.9,partial,0.68
2026-06-29T12:13:23,3015,vehicle,33.47,-169.42,14.53,23.51,38.67,15.16,3.685,0.864,30,214,38,29,64.7,none,0.96
2026-06-29T12:13:23,3003,person,51.7,167.07,0.15,23.51,31.04,7.53,0.358,0.978,987,255,4,5,52.9,none,0.76
2026-06-29T12:13:24,3004,person,22.3,-133.05,22.5,23.58,35.92,12.34,0.766,0.979,133,192,12,20,59.3,none,0.91
2026-06-29T12:13:24,3005,unknown,2.2,-41.07,13.75,23.58,25.47,1.89,1.834,0.667,395,216,260,201,48.6,none,0.56
2026-06-29T12:13:24,3011,animal,12.64,-27.33,-2.41,23.58,32.82,9.24,0.407,0.969,434,262,11,19,76.3,none,0.83
2026-06-29T12:13:24,3006,person,64.27,26.93,21.58,23.58,34.5,10.92,0.512,0.974,588,194,4,4,71.5,partial,0.68
2026-06-29T12:13:24,3013,unknown,32.12,14.48,-6.8,23.58,20.58,-3.0,0.645,0.937,553,275,7,11,60.6,none,0.6
2026-06-29T12:13:24,3007,person,42.0,-130.67,14.66,23.58,32.35,8.77,0.376,0.969,140,214,4,6,71.5,none,0.79
2026-06-29T12:13:24,3003,animal,32.0,-112.85,6.65,23.58,31.52,7.94,0.602,0.921,191,237,6,6,85.5,partial,0.65
2026-06-29T12:13:25,3004,unknown,42.85,-159.5,22.18,23.31,20.38,-2.93,2.991,0.874,58,192,24,22,61.1,none,0.51
2026-06-29T12:13:25,3010,drone,31.76,161.51,-1.83,23.31,44.71,21.4,0.087,0.703,971,261,4,4,49.4,none,0.91
2026-06-29T12:13:26,3013,person,52.57,-178.6,22.81,23.46,33.33,9.87,0.536,0.954,3,191,4,6,38.0,partial,0.76
2026-06-29T12:13:26,3005,person,40.85,-78.0,20.5,23.46,30.18,6.72,1.034,0.978,290,197,8,12,69.3,none,0.78
2026-06-29T12:13:26,3008,bicycle,41.64,-37.23,22.2,23.46,24.41,0.95,1.067,0.769,406,192,8,12,40.6,none,0.54
2026-06-29T12:13:27,3011,unknown,62.05,43.89,-1.22,23.65,20.65,-3.0,2.45,0.734,636,259,13,20,52.4,none,0.42
2026-06-29T12:13:27,3006,person,9.77,171.18,16.19,23.65,35.43,11.78,0.752,0.989,998,209,26,39,64.2,none,0.83
2026-06-29T12:13:27,3005,person,81.68,-179.06,15.47,23.65,30.37,6.72,0.553,0.973,2,211,4,4,75.2,none,0.64
2026-06-29T12:13:27,3013,vehicle,15.85,-156.31,13.62,23.65,30.41,6.76,6.57,0.874,67,217,145,131,51.5,none,0.8
2026-06-29T12:13:27,3009,vehicle,87.95,13.24,13.54,23.65,36.08,12.43,2.693,0.832,549,217,10,8,71.1,none,0.79
2026-06-29T12:13:27,3010,animal,9.76,-6.84,0.77,23.65,31.33,7.68,0.674,0.969,492,253,24,43,36.6,heavy,0.45
2026-06-29T12:13:27,3003,person,27.5,-39.51,19.71,23.65,32.59,8.94,0.826,0.948,399,199,10,16,54.8,partial,0.66
2026-06-29T12:13:27,3014,person,46.2,-97.87,0.59,23.65,28.62,4.97,1.112,0.986,233,254,8,8,76.4,partial,0.6
2026-06-29T12:13:27,3007,vehicle,71.87,-102.7,9.31,23.65,43.46,19.81,7.799,0.787,219,229,37,51,65.3,partial,0.7
2026-06-29T12:13:28,3008,person,11.78,-176.26,-2.03,23.3,35.35,12.05,1.102,0.968,10,261,32,37,71.7,heavy,0.66
2026-06-29T12:13:28,3007,person,75.85,-110.98,16.73,23.3,32.59,9.29,0.629,0.946,196,208,4,5,74.8,none,0.81
2026-06-29T12:13:28,3006,bicycle,54.87,-2.02,-3.25,23.3,27.98,4.68,1.07,0.758,506,265,6,6,81.5,partial,0.58
2026-06-29T12:13:28,3015,drone,12.0,-20.41,-4.48,23.3,40.11,16.81,0.283,0.769,453,268,8,6,46.0,none,0.92
2026-06-29T12:13:28,3009,vehicle,2.98,-54.7,23.93,23.3,39.69,16.39,2.456,0.824,356,187,260,220,81.0,none,0.91
2026-06-29T12:13:28,3010,animal,75.26,119.81,-6.69,23.3,33.18,9.88,0.759,0.925,852,275,4,6,48.0,none,0.73
2026-06-29T12:13:28,3014,unknown,48.09,73.69,20.39,23.3,20.44,-2.86,0.55,0.712,721,198,4,6,80.0,none,0.57
2026-06-29T12:13:28,3002,bicycle,49.63,109.88,4.19,23.3,29.67,6.37,0.37,0.843,824,244,4,5,87.8,none,0.76
2026-06-29T12:13:28,3011,unknown,28.89,92.43,19.1,23.3,28.42,5.12,1.504,0.609,774,201,18,32,42.3,none,0.67
2026-06-29T12:13:29,3007,unknown,54.2,-133.31,24.98,23.71,31.88,8.17,1.266,0.784,132,184,8,10,68.9,none,0.73
2026-06-29T12:13:29,3009,vehicle,4.74,-119.67,12.6,23.71,44.68,20.97,2.237,0.832,171,220,165,220,44.5,none,0.9
2026-06-29T12:13:29,3010,person,76.73,8.9,-5.6,23.71,33.78,10.07,0.663,0.988,537,271,4,5,89.8,none,0.81
2026-06-29T12:13:29,3002,vehicle,14.42,-72.81,-3.58,23.71,43.2,19.49,3.77,0.797,304,266,91,126,36.0,partial,0.72
2026-06-29T12:13:29,3014,unknown,81.78,-160.13,-6.56,23.71,20.71,-3.0,1.089,0.771,56,274,4,4,64.5,none,0.46
2026-06-29T12:13:29,3006,unknown,88.69,-132.28,1.17,23.71,25.47,1.76,1.028,0.679,135,252,4,6,40.3,none,0.55
2026-06-29T12:13:30,3001,animal,70.19,162.08,-1.98,23.45,31.8,8.35,0.543,0.937,973,261,4,4,66.8,partial,0.64
2026-06-29T12:13:30,3008,unknown,42.41,124.88,15.88,23.45,23.28,-0.17,2.198,0.887,867,210,18,26,37.5,heavy,0.35
2026-06-29T12:13:30,3002,person,69.71,172.34,2.06,23.45,31.95,8.5,0.579,0.97,1002,250,4,4,57.8,none,0.73
2026-06-29T12:13:30,3011,person,72.55,-77.88,-2.33,23.45,32.37,8.92,1.045,0.972,290,262,5,4,69.1,none,0.76
2026-06-29T12:13:31,3008,animal,82.87,176.3,18.07,23.58,27.14,3.56,0.261,0.986,1013,204,4,5,36.7,none,0.6
2026-06-29T12:13:31,3005,person,71.53,-170.64,7.32,23.58,28.43,4.85,0.831,0.973,26,235,4,4,65.7,none,0.68
2026-06-29T12:13:31,3011,animal,36.11,-15.19,-6.87,23.58,32.71,9.13,0.725,0.929,468,275,7,12,57.2,none,0.78
2026-06-29T12:13:31,3012,drone,5.61,52.81,-2.89,23.58,45.34,21.76,0.18,0.782,662,264,11,10,84.3,none,0.84
2026-06-29T12:13:31,3002,unknown,39.39,-7.76,15.92,23.58,21.09,-2.49,0.575,0.904,489,210,5,5,53.7,none,0.53
2026-06-29T12:13:31,3013,unknown,20.92,101.21,1.87,23.58,25.03,1.45,0.308,0.879,799,250,5,7,84.6,heavy,0.39
2026-06-29T12:13:31,3010,bicycle,25.4,-73.69,4.6,23.58,25.86,2.28,0.507,0.871,302,242,6,4,47.8,partial,0.47
2026-06-29T12:13:31,3004,person,42.57,-175.29,1.8,23.58,31.57,7.99,0.605,0.989,13,250,4,6,51.4,none,0.77
2026-06-29T12:13:31,3009,unknown,4.74,87.25,-5.87,23.58,24.45,0.87,0.741,0.826,760,272,54,39,65.1,partial,0.46
2026-06-29T12:13:32,3004,person,72.67,29.6,-4.0,23.47,29.32,5.85,0.763,0.938,596,267,4,6,60.0,none,0.65
