timestamp,mission_elapsed_s,track_id,target_class,x_m,y_m,z_m,range_m,azimuth_deg,elevation_deg,bbox_length_m,bbox_width_m,bbox_height_m,point_count,mean_intensity,return_strength,surface_slope_deg,regolith_dust_backscatter,shadow_fraction,roughness_index,hazard_score,confidence
2026-06-29T12:19:02,1142,5116,boulder,115.64,5.2,66.42,133.46,2.57,29.85,2.1,1.84,0.85,3,36.3,0.13,4.6,0.069,0.313,0.356,0.393,0.39
2026-06-29T12:19:02,1142,5104,equipment,-102.59,-6.83,8.41,103.16,-176.19,4.68,0.72,0.76,0.69,11,67.2,0.28,10.4,0.069,0.437,0.42,0.271,0.41
2026-06-29T12:19:02,1142,5105,equipment,31.08,28.32,-10.63,43.37,42.34,-14.19,0.42,1.02,1.78,5,89.6,0.365,18.1,0.069,0.217,0.207,0.325,0.46
2026-06-29T12:19:03,1143,5113,small_rock,-140.27,8.22,31.82,144.07,176.64,12.76,0.46,0.15,0.16,3,0,0,23.2,0.304,0.258,0.694,0.434,0.32
2026-06-29T12:19:03,1143,5114,regolith_mound,133.53,71.39,34.79,155.36,28.13,12.94,3.42,0.94,0.48,3,6.0,0.011,25.2,0.304,0.419,0.489,0.397,0.29
2026-06-29T12:19:03,1143,5116,small_rock,-6.2,30.31,2.22,31.02,101.56,4.1,0.47,0.39,0.32,3,45.1,0.157,10.0,0.304,0.449,0.426,0.247,0.32
2026-06-29T12:19:03,1143,5111,crater_rim,-96.0,-81.53,58.51,138.88,-139.66,24.92,13.27,0.93,1.29,53,3.2,0.006,7.5,0.304,0.489,0.257,0.409,0.32
2026-06-29T12:19:03,1143,5124,small_rock,12.02,-6.0,2.24,13.62,-26.54,9.46,0.21,0.19,0.32,11,116.1,0.486,18.5,0.304,0.168,0.716,0.415,0.44
2026-06-29T12:19:04,1144,5116,regolith_mound,-31.09,15.0,7.51,35.33,154.25,12.28,2.02,2.47,0.63,137,90.2,0.352,10.2,0.201,0.497,0.59,0.325,0.47
2026-06-29T12:19:04,1144,5114,crater_floor,-2.98,-9.12,-2.46,9.91,-108.08,-14.37,21.25,15.1,0.07,5000,93.3,0.362,14.0,0.201,0.369,0.447,0.27,0.99
2026-06-29T12:19:04,1144,5112,crater_rim,-0.08,3.97,0.77,4.04,91.2,10.97,6.05,3.7,1.68,5000,87.3,0.349,26.2,0.201,0.238,0.32,0.601,0.99
2026-06-29T12:19:04,1144,5105,crater_floor,-46.99,85.25,22.34,99.88,118.86,12.93,17.62,17.47,0.03,2287,84.7,0.337,9.7,0.201,0.382,0.172,0.138,0.99
2026-06-29T12:19:04,1144,5120,unknown,-144.51,20.47,-42.71,152.07,171.94,-16.31,1.56,1.34,0.23,3,43.6,0.162,13.7,0.201,0.566,0.145,0.172,0.33
2026-06-29T12:19:05,1145,5105,small_rock,-63.24,-52.88,-21.91,85.3,-140.1,-14.88,0.43,0.22,0.13,3,70.3,0.314,26.9,0.261,0.112,0.349,0.339,0.42
2026-06-29T12:19:05,1145,5115,crater_rim,-35.55,-4.24,23.37,42.75,-173.2,33.13,5.33,2.47,1.2,321,89.8,0.406,19.2,0.261,0.175,0.281,0.503,0.64
2026-06-29T12:19:05,1145,5108,rover_track,99.9,-68.68,31.3,125.21,-34.51,14.48,8.04,0.3,0.02,15,70.0,0.304,0,0.261,0.141,0.396,0.14,0.42
2026-06-29T12:19:05,1145,5119,rover_track,51.47,-2.62,-9.48,52.4,-2.91,-10.42,5.35,0.32,0.06,35,31.4,0.129,15.1,0.261,0.386,0.52,0.303,0.36
2026-06-29T12:19:05,1145,5107,boulder,-4.01,6.59,0.37,7.72,121.32,2.74,3.19,0.88,1.46,642,89.9,0.313,5.3,0.261,0.048,0.292,0.415,0.85
2026-06-29T12:19:05,1145,5121,boulder,-26.96,-25.88,20.91,42.82,-136.17,29.23,3.14,2.62,1.18,178,98.9,0.457,17.7,0.261,0.794,0.18,0.454,0.46
2026-06-29T12:19:05,1145,5113,rover_track,-111.19,-65.49,18.26,130.33,-149.5,8.05,1.37,0.65,0.01,5,5.3,0.085,16.7,0.261,0.424,0.313,0.24,0.32
2026-06-29T12:19:05,1145,5123,regolith_mound,28.67,-133.52,1.48,136.57,-77.88,0.62,3.32,2.55,0.68,43,50.3,0.226,2.8,0.261,0.116,0.132,0.111,0.42
2026-06-29T12:19:05,1145,5101,unknown,-3.69,-50.83,16.33,53.52,-94.15,17.76,1.64,0.79,1.66,11,80.8,0.283,16.0,0.261,0.236,0.305,0.335,0.4
2026-06-29T12:19:05,1145,5111,unknown,41.1,72.61,-7.55,83.78,60.49,-5.17,3.99,2.53,1.64,84,33.1,0.144,20.3,0.261,0.238,0.137,0.308,0.41
2026-06-29T12:19:05,1145,5104,boulder,25.19,122.88,-14.96,126.32,78.42,-6.8,2.84,0.45,0.82,3,44.6,0.124,17.6,0.261,0.469,0.393,0.506,0.32
2026-06-29T12:19:05,1145,5106,small_rock,2.44,-10.24,6.59,12.42,-76.58,32.05,0.3,0.27,0.06,7,88.4,0.39,33.2,0.261,0.338,0.196,0.331,0.4
2026-06-29T12:19:06,1146,5122,equipment,20.34,-34.95,28.11,49.25,-59.8,34.8,1.29,0.66,1.69,31,110.2,0.334,7.0,0.189,0.101,0.269,0.254,0.46
2026-06-29T12:19:06,1146,5123,rover_track,6.2,32.32,2.22,32.99,79.14,3.86,7.01,0.48,0.03,109,77.5,0.281,15.1,0.189,0.105,0.35,0.242,0.5
2026-06-29T12:19:06,1146,5115,boulder,36.29,56.27,-20.07,69.9,57.18,-16.69,1.11,2.02,0.79,12,123.1,0.471,5.8,0.189,0.275,0.656,0.504,0.45
2026-06-29T12:19:06,1146,5119,boulder,17.82,73.08,11.0,76.02,76.29,8.32,3.24,2.44,2.25,98,66.0,0.257,25.3,0.189,0.123,0.246,0.603,0.48
2026-06-29T12:19:06,1146,5121,rover_track,18.72,-19.87,-5.02,27.76,-46.71,-10.43,8.64,0.25,0.02,120,117.1,0.476,8.5,0.189,0.062,0.36,0.193,0.55
2026-06-29T12:19:07,1147,5117,equipment,17.11,-19.93,-6.07,26.96,-49.35,-13.0,0.66,0.45,1.81,3,63.2,0.231,24.5,0.216,0.432,0.26,0.395,0.36
2026-06-29T12:19:07,1147,5103,regolith_mound,121.25,31.04,71.59,144.19,14.36,29.77,0.95,2.5,0.78,17,82.3,0.278,0.8,0.216,0.657,0.531,0.241,0.35
2026-06-29T12:19:07,1147,5118,boulder,-56.45,84.72,-12.69,102.59,123.67,-7.1,3.39,0.7,1.72,25,0,0.012,7.1,0.216,0.418,0.381,0.476,0.33
2026-06-29T12:19:07,1147,5107,shadow_edge,14.79,6.87,0.56,16.32,24.92,1.96,9.89,1.81,0.04,1525,92.8,0.286,16.6,0.216,0.393,0.152,0.185,0.99
2026-06-29T12:19:07,1147,5120,small_rock,79.52,45.33,-18.22,93.33,29.69,-11.26,0.33,0.27,0.21,6,11.4,0.071,3.4,0.216,0.603,0.273,0.135,0.3
2026-06-29T12:19:07,1147,5110,small_rock,16.35,48.16,17.84,53.9,71.25,19.33,0.24,0.43,0.26,3,149.5,0.572,26.5,0.216,0.06,0.394,0.36,0.49
2026-06-29T12:19:07,1147,5106,boulder,-30.55,80.98,32.42,92.42,110.67,20.53,2.13,0.97,0.52,20,50.4,0.172,16.0,0.216,0.546,0.201,0.408,0.34
2026-06-29T12:19:08,1148,5102,rover_track,18.27,-58.84,-8.19,62.16,-72.75,-7.57,8.77,0.83,0.04,103,59.0,0.246,5.7,0.099,0.46,0.316,0.157,0.45
2026-06-29T12:19:08,1148,5107,regolith_mound,5.74,-46.86,5.61,47.54,-83.01,6.78,2.52,2.13,0.67,133,36.1,0.152,6.1,0.099,0.187,0.237,0.172,0.49
2026-06-29T12:19:08,1148,5108,unknown,-23.57,-7.99,13.81,28.46,-161.27,29.03,1.42,0.51,0.52,14,43.5,0.191,11.7,0.099,0.229,0.08,0.151,0.42
2026-06-29T12:19:08,1148,5114,shadow_edge,61.22,-0.3,3.69,61.33,-0.28,3.45,4.52,1.87,0.01,142,57.3,0.193,28.0,0.099,0.705,0.575,0.42,0.43
2026-06-29T12:19:08,1148,5125,small_rock,-2.62,-3.13,0.93,4.19,-129.94,12.77,0.48,0.33,0.23,98,159.7,0.615,17.1,0.099,0.01,0.132,0.194,0.6
2026-06-29T12:19:08,1148,5124,boulder,-19.14,119.94,-9.29,121.81,99.07,-4.38,2.72,1.25,0.53,13,37.6,0.176,7.2,0.099,0.365,0.325,0.383,0.39
2026-06-29T12:19:08,1148,5110,small_rock,-29.97,-33.56,16.94,48.08,-131.77,20.63,0.17,0.42,0.24,3,66.9,0.345,6.2,0.099,0.161,0.416,0.209,0.45
2026-06-29T12:19:08,1148,5103,unknown,-6.14,5.83,-0.11,8.47,136.5,-0.73,0.26,3.24,0.42,173,92.8,0.351,7.4,0.099,0.036,0.644,0.309,0.59
2026-06-29T12:19:08,1148,5123,shadow_edge,145.01,23.47,-26.45,149.26,9.19,-10.21,1.26,0.73,0.12,10,23.8,0.026,5.9,0.099,0.575,0.497,0.227,0.32
2026-06-29T12:19:08,1148,5115,crater_floor,-2.32,13.52,7.01,15.41,99.74,27.08,24.87,7.55,0.31,5000,85.6,0.354,3.5,0.099,0.317,0.342,0.167,0.99
2026-06-29T12:19:09,1149,5112,small_rock,-79.14,-2.64,-11.98,80.09,-178.09,-8.6,0.19,0.4,0.13,11,55.5,0.277,0,0.591,0.066,0.511,0.187,0.35
2026-06-29T12:19:09,1149,5122,equipment,15.38,5.45,0.7,16.33,19.51,2.46,0.99,1.66,1.01,118,35.6,0.164,9.1,0.591,0.19,0.083,0.163,0.38
2026-06-29T12:19:09,1149,5116,crater_floor,41.71,-95.42,25.36,107.18,-66.39,13.69,7.49,10.18,0.37,414,95.1,0.379,18.3,0.591,0.256,0.504,0.342,0.61
2026-06-29T12:19:09,1149,5114,regolith_mound,-86.12,0.57,-26.16,90.01,179.62,-16.9,2.47,1.37,0.94,15,120.9,0.489,4.9,0.591,0.082,0.139,0.146,0.4
2026-06-29T12:19:09,1149,5104,boulder,31.17,65.07,-20.52,75.01,64.41,-15.87,1.67,1.5,1.08,29,4.7,0.074,13.4,0.591,0.092,0.192,0.419,0.31
2026-06-29T12:19:10,1150,5114,crater_floor,-67.03,-73.42,39.25,106.88,-132.4,21.54,17.65,9.35,0.3,1140,99.8,0.402,18.6,0.186,0.156,0.791,0.441,0.99
2026-06-29T12:19:10,1150,5107,boulder,-46.81,-6.77,29.83,55.92,-171.77,32.25,1.25,0.95,1.97,7,50.3,0.182,1.7,0.186,0.453,0.228,0.396,0.36
2026-06-29T12:19:10,1150,5120,rover_track,94.44,40.74,26.29,106.16,23.33,14.34,11.81,0.19,0.07,35,89.4,0.412,5.0,0.186,0.696,0.442,0.198,0.39
2026-06-29T12:19:10,1150,5124,boulder,2.18,18.21,3.43,18.65,83.17,10.61,0.82,2.39,0.79,149,67.8,0.34,6.3,0.186,0.176,0.062,0.3,0.53
2026-06-29T12:19:10,1150,5125,small_rock,-47.32,126.91,0.84,135.45,110.45,0.35,0.34,0.3,0.03,3,5.6,0.044,12.2,0.186,0.176,0.109,0.135,0.36
2026-06-29T12:19:10,1150,5103,rover_track,30.3,79.84,-10.53,86.04,69.22,-7.03,6.71,0.28,0.02,18,46.4,0.206,9.7,0.186,0.051,0.359,0.202,0.43
2026-06-29T12:19:10,1150,5116,regolith_mound,68.74,132.11,14.69,149.65,62.51,5.63,1.81,2.18,0.57,25,34.1,0.134,23.8,0.186,0.041,0.59,0.427,0.42
2026-06-29T12:19:10,1150,5102,unknown,6.05,-46.94,17.86,50.59,-82.66,20.67,4.69,0.97,1.64,96,60.3,0.18,5.4,0.186,0.542,0.221,0.223,0.4
2026-06-29T12:19:11,1151,5105,shadow_edge,-1.1,47.07,-7.77,47.72,91.34,-9.37,3.83,0.66,0.02,71,74.2,0.338,0,0.43,0.343,0.411,0.145,0.4
2026-06-29T12:19:11,1151,5103,unknown,-0.56,-5.82,3.78,6.96,-95.46,32.87,0.98,2.87,1.02,653,77.2,0.236,19.4,0.43,0.095,0.102,0.251,0.8
2026-06-29T12:19:11,1151,5113,rover_track,-65.17,-10.56,-1.08,66.03,-170.79,-0.93,9.49,0.23,0.06,37,86.4,0.337,6.1,0.43,0.42,0.146,0.102,0.36
2026-06-29T12:19:11,1151,5106,small_rock,-16.05,123.34,-21.0,126.14,97.41,-9.58,0.08,0.45,0.12,5,21.3,0.1,26.9,0.43,0.652,0.226,0.296,0.25
2026-06-29T12:19:11,1151,5115,shadow_edge,-3.72,26.18,10.88,28.59,98.08,22.36,4.27,0.4,0.07,67,74.8,0.349,10.5,0.43,0.721,0.308,0.193,0.34
2026-06-29T12:19:12,1152,5115,crater_floor,3.23,34.37,4.73,34.84,84.64,7.81,22.51,5.24,0.28,3796,78.6,0.349,16.2,0.14,0.06,0.151,0.197,0.99
2026-06-29T12:19:12,1152,5111,crater_floor,-109.23,-73.76,29.57,135.08,-145.97,12.64,19.72,4.15,0.09,392,72.2,0.234,21.1,0.14,0.201,0.336,0.287,0.67
2026-06-29T12:19:12,1152,5118,boulder,144.72,52.17,-34.46,157.64,19.82,-12.63,0.69,2.54,1.44,3,31.5,0.157,21.2,0.14,0.281,0.255,0.524,0.38
2026-06-29T12:19:12,1152,5125,unknown,-12.93,3.56,6.11,14.74,164.62,24.5,0.54,0.17,1.19,46,94.8,0.322,3.6,0.14,0.263,0.301,0.208,0.45
2026-06-29T12:19:12,1152,5103,small_rock,-112.27,-28.12,34.4,120.74,-165.94,16.55,0.13,0.44,0.35,5,62.0,0.23,0,0.14,0.133,0.142,0.071,0.42
2026-06-29T12:19:13,1153,5125,rover_track,-42.67,17.24,16.28,48.82,158.0,19.47,10.82,0.15,0.07,43,42.3,0.213,0,0.182,0.193,0.532,0.191,0.43
2026-06-29T12:19:13,1153,5122,regolith_mound,-134.72,-75.63,11.88,154.96,-150.69,4.4,2.7,1.53,0.61,12,67.3,0.277,11.0,0.182,0.296,0.226,0.203,0.4
2026-06-29T12:19:13,1153,5115,small_rock,-69.47,14.61,-2.83,71.04,168.13,-2.28,0.14,0.4,0.29,3,55.7,0.182,0,0.182,0.225,0.841,0.312,0.39
2026-06-29T12:19:13,1153,5123,boulder,-2.29,13.81,0.84,14.02,99.43,3.42,2.58,2.18,1.81,584,101.1,0.401,24.8,0.182,0.295,0.546,0.677,0.81
2026-06-29T12:19:13,1153,5124,small_rock,-17.37,50.65,-6.71,53.97,108.93,-7.15,0.11,0.45,0.04,3,80.9,0.323,1.3,0.182,0.184,0.096,0.046,0.43
2026-06-29T12:19:13,1153,5119,unknown,-21.95,58.0,13.48,63.46,110.73,12.26,3.89,2.81,1.7,169,104.2,0.37,16.5,0.182,0.872,0.113,0.274,0.44
2026-06-29T12:19:13,1153,5110,regolith_mound,-13.07,109.32,54.24,122.73,96.82,26.23,0.71,1.0,0.6,3,87.2,0.316,34.0,0.182,0.088,0.459,0.462,0.44
2026-06-29T12:19:14,1154,5121,small_rock,-62.11,63.17,-22.63,91.43,134.51,-14.33,0.08,0.25,0.31,14,55.0,0.27,25.3,0.108,0.303,0.328,0.331,0.42
2026-06-29T12:19:14,1154,5111,small_rock,54.0,56.8,41.41,88.64,46.44,27.85,0.37,0.39,0.2,30,0,0,0,0.108,0.193,0.364,0.14,0.39
2026-06-29T12:19:14,1154,5124,crater_rim,-13.07,-6.07,-1.08,14.45,-155.09,-4.28,12.01,1.27,0.34,1628,62.8,0.246,12.4,0.108,0.257,0.35,0.421,0.99
2026-06-29T12:19:14,1154,5119,equipment,3.22,-3.1,2.23,4.99,-43.91,26.46,0.55,0.92,1.08,224,70.7,0.295,2.9,0.108,0.291,0.513,0.27,0.57
2026-06-29T12:19:14,1154,5109,equipment,-5.59,106.32,27.18,109.88,93.01,14.32,1.36,1.05,1.92,3,50.6,0.108,19.7,0.108,0.36,0.18,0.337,0.37
2026-06-29T12:19:15,1155,5101,crater_floor,-29.32,-49.58,-2.16,57.64,-120.6,-2.15,5.2,14.44,0.15,1134,128.2,0.498,20.3,0.286,0.074,0.224,0.245,0.99
2026-06-29T12:19:15,1155,5122,small_rock,-4.56,13.4,3.26,14.53,108.8,12.97,0.44,0.09,0.18,3,106.7,0.409,29.2,0.286,0.094,0.22,0.315,0.44
2026-06-29T12:19:15,1155,5102,small_rock,-76.15,-59.4,0.59,96.58,-142.05,0.35,0.49,0.23,0.33,3,42.6,0.203,21.9,0.286,0.212,0.218,0.268,0.37
2026-06-29T12:19:15,1155,5113,unknown,-26.49,15.37,16.28,34.69,149.87,27.99,0.7,3.48,1.16,53,102.0,0.39,0,0.286,0.122,0.519,0.254,0.46
2026-06-29T12:19:15,1155,5111,crater_rim,68.1,-42.31,30.75,85.87,-31.85,20.98,16.23,3.74,1.74,563,65.9,0.22,13.5,0.286,0.594,0.368,0.522,0.69
2026-06-29T12:19:15,1155,5120,shadow_edge,-118.78,16.66,4.47,120.02,172.02,2.14,7.5,1.74,0.15,36,89.3,0.369,33.9,0.286,0.36,0.518,0.455,0.41
2026-06-29T12:19:16,1156,5101,unknown,-55.71,7.83,35.51,66.53,172.0,32.26,1.95,0.83,1.03,29,119.2,0.509,10.8,0.428,0.061,0.415,0.294,0.45
2026-06-29T12:19:16,1156,5108,lander_leg,92.86,-73.14,-36.57,123.74,-38.23,-17.19,0.53,0.3,1.52,3,34.0,0.159,9.6,0.428,0.08,0.138,0.218,0.35
2026-06-29T12:19:16,1156,5119,small_rock,13.87,4.18,8.53,16.81,16.78,30.47,0.47,0.09,0.15,19,94.1,0.326,12.1,0.428,0.249,0.409,0.247,0.37
2026-06-29T12:19:16,1156,5113,crater_rim,2.36,65.42,-12.29,66.61,87.93,-10.63,11.0,3.83,1.55,511,183.1,0.737,14.1,0.428,0.046,0.204,0.459,0.82
2026-06-29T12:19:16,1156,5118,boulder,119.25,-38.97,83.77,150.85,-18.1,33.73,1.22,1.59,1.73,3,52.6,0.21,20.9,0.428,0.072,0.338,0.569,0.36
2026-06-29T12:19:16,1156,5112,shadow_edge,-19.19,71.61,9.02,74.69,105.0,6.94,5.61,1.74,0.07,101,65.3,0.243,0,0.428,0.69,0.331,0.12,0.34
2026-06-29T12:19:16,1156,5120,shadow_edge,-51.11,-60.44,-9.05,79.67,-130.22,-6.52,1.51,1.67,0.15,43,60.8,0.241,0,0.428,0.257,0.295,0.112,0.37
2026-06-29T12:19:16,1156,5106,regolith_mound,77.41,121.74,-36.53,148.83,57.55,-14.21,2.81,0.86,0.77,3,7.6,0.058,19.7,0.428,0.176,0.282,0.3,0.31
2026-06-29T12:19:16,1156,5124,crater_floor,81.96,67.53,-16.4,107.46,39.48,-8.78,21.44,13.33,0.14,1647,45.6,0.15,8.6,0.428,0.049,0.271,0.17,0.99
2026-06-29T12:19:17,1157,5108,crater_rim,-105.99,45.97,17.95,116.92,156.55,8.83,16.22,3.75,2.14,325,80.3,0.283,12.5,0.266,0.363,0.133,0.457,0.59
2026-06-29T12:19:17,1157,5113,boulder,29.75,-5.31,-7.78,31.21,-10.12,-14.44,3.08,0.55,0.47,55,17.7,0.064,19.5,0.266,0.017,0.412,0.505,0.41
2026-06-29T12:19:17,1157,5109,unknown,76.6,-62.02,-1.59,98.58,-39.0,-0.92,1.57,0.82,1.1,18,73.0,0.312,23.8,0.266,0.355,0.199,0.324,0.39
2026-06-29T12:19:17,1157,5101,rover_track,143.88,-36.32,29.15,151.23,-14.17,11.11,7.37,0.9,0.07,18,24.9,0.098,8.8,0.266,0.286,0.558,0.268,0.35
2026-06-29T12:19:18,1158,5104,unknown,37.79,-100.67,-22.1,109.78,-69.42,-11.62,3.74,2.48,0.45,55,122.1,0.501,24.3,0.231,0.104,0.282,0.316,0.5
2026-06-29T12:19:18,1158,5116,small_rock,3.28,23.12,5.97,24.1,81.93,14.34,0.46,0.31,0.05,3,93.1,0.398,0,0.231,0.304,0.347,0.125,0.41
2026-06-29T12:19:18,1158,5105,rover_track,46.3,-33.04,-6.67,57.27,-35.51,-6.69,10.45,0.24,0.07,25,35.3,0.156,14.9,0.231,0.228,0.417,0.266,0.39
2026-06-29T12:19:18,1158,5123,shadow_edge,28.67,-79.05,38.55,92.51,-70.06,24.63,5.86,0.33,0.04,10,78.1,0.315,5.2,0.231,0.568,0.642,0.267,0.36
2026-06-29T12:19:18,1158,5106,shadow_edge,-76.71,75.28,66.22,126.24,135.54,31.64,2.47,1.81,0.11,13,0,0,26.2,0.231,0.736,0.642,0.435,0.27
2026-06-29T12:19:18,1158,5111,small_rock,-8.11,-49.28,28.44,57.48,-99.35,29.66,0.36,0.08,0.28,3,66.7,0.253,1.4,0.231,0.293,0.45,0.186,0.38
2026-06-29T12:19:18,1158,5121,small_rock,6.12,6.91,1.67,9.38,48.49,10.26,0.45,0.43,0.24,4,70.6,0.337,16.9,0.231,0.644,0.23,0.226,0.35
2026-06-29T12:19:18,1158,5119,crater_floor,-59.01,-113.35,47.43,136.31,-117.5,20.36,18.91,13.69,0.22,1233,0,0.016,0.1,0.231,0.209,0.245,0.1,0.99
2026-06-29T12:19:18,1158,5110,small_rock,121.63,-51.79,32.64,136.17,-23.06,13.87,0.36,0.09,0.1,26,51.4,0.201,19.9,0.231,0.451,0.41,0.304,0.36
2026-06-29T12:19:18,1158,5101,crater_rim,14.61,68.89,-2.69,70.48,78.02,-2.19,13.45,1.2,1.02,180,107.4,0.458,33.8,0.231,0.528,0.245,0.592,0.51
2026-06-29T12:19:18,1158,5107,boulder,141.28,-64.17,-14.9,155.89,-24.43,-5.48,2.0,1.45,0.48,17,112.6,0.536,6.4,0.231,0.055,0.234,0.342,0.49
2026-06-29T12:19:19,1159,5105,regolith_mound,3.99,-51.48,-13.67,53.41,-85.57,-14.82,0.69,0.97,0.93,7,43.0,0.204,12.3,0.032,0.267,0.288,0.255,0.42
2026-06-29T12:19:19,1159,5122,crater_floor,33.96,113.28,25.78,121.03,73.31,12.3,18.86,6.98,0.12,833,3.6,0,0,0.032,0.274,0.204,0.079,0.93
2026-06-29T12:19:19,1159,5114,boulder,135.46,19.29,80.33,158.66,8.11,30.42,1.08,2.42,0.85,3,102.9,0.363,14.7,0.032,0.15,0.312,0.457,0.47
2026-06-29T12:19:19,1159,5121,small_rock,19.72,-56.4,30.6,67.13,-70.73,27.12,0.09,0.4,0.29,6,50.8,0.185,32.7,0.032,0.155,0.556,0.467,0.43
2026-06-29T12:19:19,1159,5124,small_rock,-111.87,-87.37,-17.38,143.0,-142.01,-6.98,0.18,0.17,0.15,3,20.3,0.061,18.6,0.032,0.626,0.251,0.243,0.33
2026-06-29T12:19:19,1159,5123,unknown,-114.29,18.95,59.21,130.1,170.59,27.07,0.19,3.68,1.2,3,75.2,0.31,0,0.032,0.324,0.71,0.324,0.43
2026-06-29T12:19:20,1160,5118,unknown,119.27,33.47,85.79,150.68,15.68,34.7,3.45,1.74,0.2,17,28.9,0.052,18.9,0.261,0.418,0.022,0.167,0.32
2026-06-29T12:19:20,1160,5109,rover_track,-27.12,-47.84,-14.83,56.96,-119.55,-15.09,11.19,0.56,0.07,113,100.5,0.422,3.7,0.261,0.111,0.072,0.058,0.51
2026-06-29T12:19:20,1160,5104,small_rock,39.48,33.33,-0.68,51.67,40.17,-0.75,0.24,0.17,0.21,3,104.7,0.463,22.2,0.261,0.132,0.216,0.262,0.45
2026-06-29T12:19:20,1160,5110,small_rock,37.07,-81.89,41.54,99.03,-65.64,24.8,0.21,0.28,0.34,3,84.2,0.298,16.2,0.261,0.34,0.079,0.174,0.38
2026-06-29T12:19:20,1160,5115,boulder,-20.92,-31.19,-5.82,38.0,-123.85,-8.81,2.31,1.96,2.24,136,115.2,0.475,20.8,0.261,0.083,0.168,0.541,0.55
2026-06-29T12:19:20,1160,5124,shadow_edge,90.41,-8.6,3.24,90.87,-5.43,2.04,9.41,1.08,0.19,98,63.1,0.312,28.6,0.261,0.269,0.321,0.347,0.46
2026-06-29T12:19:20,1160,5106,unknown,-52.99,123.08,23.05,135.97,113.29,9.76,4.44,2.37,1.75,52,34.1,0.142,5.9,0.261,0.143,0.022,0.163,0.41
2026-06-29T12:19:20,1160,5103,equipment,-25.13,-62.85,18.67,70.22,-111.79,15.42,0.85,1.11,1.37,30,80.9,0.307,19.2,0.261,0.149,0.077,0.262,0.43
2026-06-29T12:19:20,1160,5116,regolith_mound,50.53,90.39,1.51,103.56,60.79,0.83,3.59,1.49,0.89,31,84.8,0.336,19.8,0.261,0.094,0.452,0.368,0.44
2026-06-29T12:19:20,1160,5125,lander_leg,-57.64,78.6,-10.64,98.05,126.26,-6.23,0.68,0.25,2.65,3,121.3,0.469,0,0.261,0.341,0.137,0.214,0.42
2026-06-29T12:19:21,1161,5108,regolith_mound,-124.84,-86.65,-39.8,157.09,-145.24,-14.68,1.09,2.03,0.79,3,65.3,0.286,7.0,0.173,0.667,0.406,0.246,0.35
2026-06-29T12:19:21,1161,5118,unknown,-61.86,-68.03,55.13,107.21,-132.28,30.95,0.86,1.53,1.68,6,54.3,0.227,15.7,0.173,0.123,0.427,0.377,0.42
2026-06-29T12:19:21,1161,5123,regolith_mound,-22.62,56.75,-18.38,63.8,111.73,-16.74,2.7,2.97,0.48,104,141.4,0.599,9.4,0.173,0.106,0.293,0.206,0.57
2026-06-29T12:19:21,1161,5122,small_rock,20.2,-28.49,19.26,39.88,-54.66,28.87,0.14,0.14,0.21,3,89.2,0.398,31.9,0.173,0.703,0.409,0.405,0.37
2026-06-29T12:19:21,1161,5102,crater_floor,-30.5,-95.21,47.84,110.83,-107.76,25.57,4.92,17.04,0.31,555,39.7,0.136,12.0,0.173,0.241,0.192,0.18,0.75
2026-06-29T12:19:21,1161,5116,unknown,-31.74,-57.49,3.93,65.78,-118.9,3.42,3.14,1.95,0.81,77,21.4,0.064,10.0,0.173,0.577,0.563,0.326,0.36
2026-06-29T12:19:21,1161,5117,boulder,-111.89,56.23,74.75,145.84,153.32,30.84,2.51,1.94,1.53,8,62.2,0.319,0,0.173,0.091,0.204,0.347,0.44
2026-06-29T12:19:21,1161,5115,small_rock,22.15,-63.01,-1.64,66.81,-70.64,-1.4,0.35,0.43,0.12,3,94.1,0.325,24.3,0.173,0.122,0.254,0.285,0.44
2026-06-29T12:19:21,1161,5106,crater_rim,77.64,60.77,33.52,104.14,38.05,18.78,9.88,2.1,1.78,161,36.0,0.204,25.7,0.173,0.147,0.342,0.611,0.51
2026-06-29T12:19:21,1161,5113,small_rock,86.41,92.31,-18.11,127.73,46.89,-8.15,0.13,0.42,0.16,8,63.4,0.199,3.6,0.173,0.235,0.537,0.226,0.4
2026-06-29T12:19:22,1162,5104,small_rock,-23.18,-0.88,10.33,25.39,-177.83,24.0,0.14,0.27,0.27,3,48.9,0.156,22.7,0.07,0.589,0.487,0.364,0.35
2026-06-29T12:19:22,1162,5116,rover_track,-0.24,62.94,-14.88,64.68,90.22,-13.3,7.47,0.39,0.05,45,84.5,0.363,19.2,0.07,0.281,0.356,0.277,0.47
2026-06-29T12:19:22,1162,5115,shadow_edge,104.42,-41.23,35.97,117.89,-21.55,17.77,2.44,1.08,0.04,30,139.2,0.5,10.8,0.07,0.467,0.349,0.209,0.46
2026-06-29T12:19:22,1162,5123,crater_floor,-47.73,13.94,-6.51,50.15,163.72,-7.46,19.42,7.27,0.28,2864,123.6,0.443,18.6,0.07,0.394,0.469,0.327,0.99
2026-06-29T12:19:23,1163,5120,crater_rim,9.3,-1.62,1.71,9.6,-9.91,10.25,10.89,3.49,1.88,5000,163.5,0.711,19.8,0.277,0.19,0.42,0.599,0.99
2026-06-29T12:19:23,1163,5115,boulder,-62.06,25.15,-3.38,67.05,157.93,-2.89,1.12,1.86,2.07,37,89.5,0.347,7.9,0.277,0.503,0.318,0.482,0.38
